"VIn3","xVIn3","VOut3","xVOut3","ILoad3","xILoad3","IInductor3","xIInductor3","ICout3","xICout3","IOut3","xIOut3","IIn3","xIIn3","ICin3","xICin3","Pgood3","xPgood3","VSwitch3","xVSwitch3"
"3.9990618228912354","2.398941433057189","3.3148577213287354","2.7788628358393908","1.5066889524459839","2.7034839149564505","1.3343812227249146","2.8517679311335087","-0.17240235209465027","2.8517679311335087","1.5066889524459839","2.7034839149564505","0.17202970385551453","2.850661985576153","-0.42795664072036743","1.948123099282384","3.3082399368286133","2.7788628358393908","3.900134325027466","2.1563027985394"
"3.9984993934631348","2.6028428692370653","3.3147566318511963","2.8761569410562515","1.5067534446716309","2.7788628358393908","1.511722445487976","3.0588707886636257","0.00494586955755949","3.058754373341799","1.5067534446716309","2.7788628358393908","1.128771424293518","2.8799695428460836","-0.015268552117049694","2.1520245354622602","3.308129072189331","2.882559783756733","3.8902082443237305","2.335320459678769"
"3.999279499053955","2.786488039419055","3.3146073818206787","2.998305717483163","1.5067083835601807","2.8751965146511793","1.6641335487365723","3.240362275391817","0.15740032494068146","3.240362275391817","1.5067083835601807","2.8751965146511793","1.6476154327392578","3.240362275391817","-0.016692057251930237","2.335320459678769","3.3079917430877686","2.998305717483163","-0.9214300513267517","2.3358443286269903"
"3.9997806549072266","2.839718945324421","3.314645290374756","3.1301751732826233","1.5066397190093994","2.998305717483163","1.3875359296798706","3.2944371923804283","-0.11921971291303635","3.2944371923804283","1.5066397190093994","2.998305717483163","0.4296034276485443","3.2639072742313147","0.7178617119789124","2.3358443286269903","3.3080286979675293","3.1301751732826233","3.9120736122131348","2.3992033675312996"
"3.999070644378662","2.8517679311335087","3.3148107528686523","3.231078153476119","1.5066568851470947","3.1301751732826233","1.3247578144073486","3.3077667467296124","-0.18200230598449707","3.3077667467296124","1.5066568851470947","3.1301751732826233","0.1671285480260849","3.306049620732665","-0.41573402285575867","2.398941433057189","3.3081934452056885","3.231078153476119","3.899745464324951","2.6073248591274023"
"3.9985668659210205","2.998305717483163","3.314779043197632","3.300257958471775","1.5067322254180908","3.231078153476119","1.5008509159088135","3.5131233744323254","-0.005892292596399784","3.5129778552800417","1.5067322254180908","3.231078153476119","1.4610106945037842","3.487133653834462","-0.0564681775867939","2.499698894098401","3.308161497116089","3.301160177215934","3.889845848083496","2.7859932743012905"
"3.9991230964660645","3.240478690713644","3.3145222663879395","3.487133653834462","1.5067178010940552","3.300257958471775","1.6513893604278564","3.691966412588954","0.14466755092144012","3.691966412588954","1.5067178010940552","3.300257958471775","1.6348326206207275","3.691966412588954","-0.015166014432907104","2.6028428692370653","3.3079066276550293","3.487133653834462","-0.9241831302642822","2.786488039419055"
"3.999687433242798","3.2781390473246574","3.3146352767944336","3.6470009945333004","1.5066009759902954","3.487133653834462","1.6529597043991089","3.6938872653990984","0.14623798429965973","3.6938872653990984","1.5066009759902954","3.487133653834462","1.635285496711731","3.692490281537175","-0.016680020838975906","2.7859932743012905","3.308018445968628","3.6470009945333004","3.912493944168091","2.8520298656076193"
"3.999082565307617","3.3077667467296124","3.3147084712982178","3.6862329579889774","1.5066523551940918","3.6470009945333004","1.3278051614761353","3.7586723919957876","-0.17890608310699463","3.7586723919957876","1.5066523551940918","3.6470009945333004","0.1763886660337448","3.7569261621683836","0.720298171043396","2.786488039419055","3.308091163635254","3.6862329579889774","3.9106757640838623","2.878281520679593"
"3.9985389709472656","3.487133653834462","3.314490795135498","3.8458965718746185","1.5066856145858765","3.6862329579889774","1.5049607753753662","3.965309588238597","-0.0017979413969442248","3.9651349652558565","1.5066856145858765","3.6862329579889774","1.3315529823303223","3.8458965718746185","-0.42326003313064575","2.8517679311335087","3.307875633239746","3.8458965718746185","3.8986117839813232","3.088032826781273"
"3.9990413188934326","3.694032784551382","3.314422130584717","3.9619917515665293","1.5065866708755493","3.8458965718746185","1.6579735279083252","4.147179424762726","0.1510724276304245","4.146946594119072","1.5065866708755493","3.8458965718746185","1.6414241790771484","4.147179424762726","-0.24369174242019653","2.877175575122237","3.3078064918518066","3.9619917515665293","-0.9215293526649475","3.240595106035471"
"3.999549150466919","3.7149875424802303","3.3144636154174805","4.038272891193628","1.506555438041687","3.9619917515665293","1.3380975723266602","4.210392944514751","0.15128836035728455","4.147179424762726","1.506555438041687","3.9619917515665293","0.18099114298820496","4.209257895126939","-0.015613965690135956","3.054592525586486","3.307847261428833","4.038272891193628","-0.05141995847225189","3.260036464780569"
"3.999040365219116","3.7629506550729275","3.314624309539795","4.140078090131283","1.5065743923187256","4.038272891193628","1.3475377559661865","4.221510607749224","-0.16873545944690704","4.210392944514751","1.5065743923187256","4.038272891193628","1.022011160850525","4.221510607749224","-0.016044899821281433","3.2404204830527306","3.30800724029541","4.140078090131283","-0.759876012802124","3.304099664092064"
"3.998514413833618","3.9619917515665293","3.3145601749420166","4.2178144212812185","1.5066474676132202","4.140078090131283","1.5166306495666504","4.418776370584965","-0.1593010276556015","4.221306880936027","1.5066474676132202","4.140078090131283","1.4972139596939087","4.414469003677368","0.7201551198959351","3.240595106035471","3.3079423904418945","4.219211405143142","3.9121487140655518","3.3077667467296124"
"3.999284505844116","4.147703293710947","3.3143765926361084","4.399102181196213","1.5066182613372803","4.2178144212812185","1.6684613227844238","4.599511157721281","0.009951514191925526","4.418630851432681","1.5066182613372803","4.2178144212812185","1.651952862739563","4.599511157721281","0.4294331669807434","3.2639072742313147","3.3077609539031982","4.399102181196213","3.9009337425231934","3.513589035719633"
"3.9997873306274414","4.201981937512755","3.3144149780273438","4.47468482889235","1.5065348148345947","4.399102181196213","1.6656421422958374","4.6000059228390455","0.16178539395332336","4.599511157721281","1.5065348148345947","4.399102181196213","0.7192959785461426","4.6000059228390455","-0.42018944025039673","3.3077667467296124","3.3077988624572754","4.47468482889235","3.8909950256347656","3.692490281537175"
"3.9990365505218506","4.210392944514751","3.314605951309204","4.59185685031116","1.5065523386001587","4.47468482889235","1.3377801179885864","4.664761945605278","0.15896391868591309","4.6000059228390455","1.5065523386001587","4.47468482889235","0.17404665052890778","4.663597792387009","-0.018004830926656723","3.487133653834462","3.3079888820648193","4.59185685031116","-0.9143862724304199","3.694149199873209"
"3.998516321182251","4.399102181196213","3.3145742416381836","4.65993070974946","1.5066391229629517","4.59185685031116","1.5147985219955444","4.871399141848087","-0.1688942313194275","4.664761945605278","1.5066391229629517","4.59185685031116","1.4791735410690308","4.849513061344624","-0.016710272058844566","3.6938872653990984","3.307957172393799","4.660862032324076","3.9120776653289795","3.7586723919957876"
"3.999034881591797","4.599656676873565","3.3143584728240967","4.849513061344624","1.506624698638916","4.65993070974946","1.6669833660125732","5.052483174949884","0.007969672791659832","4.87110810354352","1.506624698638916","4.65993070974946","1.6504547595977783","5.052483174949884","0.7142544984817505","3.694149199873209","3.3077430725097656","4.849513061344624","3.900689125061035","3.965309588238597"
"3.999546766281128","4.620786057785153","3.3145034313201904","5.0058006308972836","1.5065265893936157","4.849513061344624","1.6684385538101196","5.054374923929572","0.16031557321548462","5.052483174949884","1.5065265893936157","4.849513061344624","1.650870442390442","5.053007043898106","-0.4115869104862213","3.7586723919957876","3.307886838912964","5.0058006308972836","3.890590190887451","4.147179424762726"
"3.9990451335906982","4.668137989938259","3.3146162033081055","5.069014150649309","1.5065925121307373","5.0058006308972836","1.3585602045059204","5.115929525345564","0.1618056297302246","5.054374923929572","1.5065925121307373","5.0058006308972836","0.19169452786445618","5.114037776365876","-0.07159729301929474","3.8458965718746185","3.3079991340637207","5.066540325060487","-0.9185268878936768","4.147703293710947"
"3.998520851135254","4.849513061344624","3.3144428730010986","5.191657692193985","1.5066437721252441","5.069014150649309","1.5363253355026245","5.32410922460258","-0.1481054276227951","5.115929525345564","1.5066437721252441","5.069014150649309","1.2883358001708984","5.175010301172733","-0.016703667119145393","3.9619917515665293","3.3078277111053467","5.191657692193985","3.9136874675750732","4.210480256006122"
"3.9991719722747803","5.054491339251399","3.3144025802612305","5.258189048618078","1.5065733194351196","5.175010301172733","1.6879838705062866","5.505193257704377","0.029632456600666046","5.323963705450296","1.5065733194351196","5.175010301172733","1.6715179681777954","5.505193257704377","-0.01672201417386532","4.147179424762726","3.3077871799468994","5.258189048618078","3.910214900970459","4.2402243707329035"
"3.999699354171753","5.09395613335073","3.3144850730895996","5.396024789661169","1.5065549612045288","5.217443685978651","1.403249740600586","5.561014404520392","0.1813085973262787","5.505193257704377","1.5065549612045288","5.217443685978651","0.21121545135974884","5.561014404520392","0.7152740955352783","4.147703293710947","3.307868719100952","5.396024789661169","3.8999183177948","4.418776370584965"
"3.9990394115448","5.115929525345564","3.3147149085998535","5.512061761692166","1.5065743923187256","5.3795811254531145","1.3735748529434204","5.567620974034071","-0.10345567017793655","5.561014404520392","1.5065743923187256","5.3795811254531145","0.18940426409244537","5.56593295186758","-0.44222861528396606","4.210392944514751","3.3080968856811523","5.51060657016933","-0.9222866296768188","4.599773092195392"
"3.9984822273254395","5.3198018576949835","3.314683198928833","5.561509169638157","1.5066885948181152","5.512061761692166","1.5522040128707886","5.77719765715301","-0.13314607739448547","5.567620974034071","1.5066885948181152","5.512061761692166","1.5331132411956787","5.772773874923587","-0.3256934583187103","4.221510607749224","3.308065414428711","5.56273153051734","-0.9207785725593567","4.6008790377527475"
"3.9990406036376953","5.505280569195747","3.314554214477539","5.673995474353433","1.5066741704940796","5.561509169638157","1.7007144689559937","5.954789230599999","0.045419465750455856","5.777052138000727","1.5066741704940796","5.561509169638157","1.6842756271362305","5.954789230599999","-0.015058851800858974","4.599627573043108","3.307938575744629","5.673995474353433","3.912263870239258","4.665023880079389"
"3.999579906463623","5.530397174879909","3.3145883083343506","5.795416655018926","1.5066155195236206","5.673995474353433","1.368349552154541","6.020913133397698","0.19391413033008575","5.954789230599999","1.5066155195236206","5.673995474353433","0.17625083029270172","6.019225111231208","0.721245288848877","4.599773092195392","3.307971715927124","5.795416655018926","3.9000394344329834","4.871399141848087"
"3.999033212661743","5.567620974034071","3.314873456954956","5.9476587921381","1.5066310167312622","5.795416655018926","1.5463896989822388","6.229733116924763","-0.13845640420913696","6.020913133397698","1.5066310167312622","5.795416655018926","1.4660511016845703","6.167043466120958","0.7191242575645447","4.6000059228390455","3.308255434036255","5.9476587921381","3.889968156814575","5.053007043898106"
"3.9985244274139404","5.7175057008862495","3.3149056434631348","5.9645099099725485","1.506760597229004","5.9476587921381","1.696601152420044","6.409420166164637","0.03949832171201706","6.229529390111566","1.506760597229004","5.9476587921381","1.680164098739624","6.409420166164637","-0.42225682735443115","4.664761945605278","3.3082871437072754","5.9632002376019955","-0.9239110946655273","5.054607754573226"
"3.999265670776367","5.955313099548221","3.314734697341919","6.124202627688646","1.5067752599716187","5.9645099099725485","1.374173879623413","6.472837412729859","0.1897643506526947","6.409420166164637","1.5067752599716187","5.9645099099725485","0.18405766785144806","6.47167325951159","-0.0173090361058712","4.849513061344624","3.3081188201904297","6.124202627688646","3.9099795818328857","5.115929525345564"
"3.9997708797454834","6.007438059896231","3.3147666454315186","6.257818313315511","1.5066975355148315","6.124202627688646","1.551113247871399","6.680522346869111","-0.1327093243598938","6.472837412729859","1.5066975355148315","6.124202627688646","1.2559655904769897","6.5199274104088545","-0.015625113621354103","5.054433131590486","3.3081510066986084","6.2591570895165205","3.907116413116455","5.175010301172733"
"3.9990503787994385","6.020913133397698","3.314863681793213","6.326270522549748","1.5067120790481567","6.257818313315511","1.6991523504257202","6.857590051367879","0.04419030621647835","6.680376827716827","1.5067120790481567","6.257818313315511","1.682722568511963","6.857590051367879","0.7221029996871948","5.054607754573226","3.308246374130249","6.326270522549748","3.888622522354126","5.50481490790844"
"3.9985339641571045","6.167043466120958","3.315060615539551","6.414251402020454","1.5067561864852905","6.326270522549748","1.3870033025741577","6.919028237462044","0.1919814944267273","6.857357220724225","1.5067561864852905","6.326270522549748","0.2667146325111389","6.903457688167691","-0.4098350703716278","5.115929525345564","3.308443307876587","6.414251402020454","-0.9325796961784363","5.505396984517574"
"3.999119997024536","6.409507477656007","3.3149237632751465","6.548652891069651","1.5068458318710327","6.414251402020454","1.3530666828155518","6.926537025719881","0.19219598174095154","6.857590051367879","1.5068458318710327","6.414251402020454","0.16583633422851562","6.92476169206202","-0.1211094781756401","5.175010301172733","3.308307409286499","6.548652891069651","-0.046307239681482315","5.561014404520392"
"3.9996461868286133","6.4425403252244","3.3149569034576416","6.717367796227336","1.5067906379699707","6.531336111947894","1.527863621711731","7.131253369152546","-0.11994054913520813","6.919028237462044","1.5067906379699707","6.531336111947894","1.5087791681289673","7.126946002244949","-0.015272527001798153","5.3198018576949835","3.3083395957946777","6.717367796227336","-0.7839904427528381","5.564128514379263"
"3.9990367889404297","6.472837412729859","3.315248727798462","6.867281626909971","1.5067754983901978","6.576068699359894","1.6774870157241821","7.310125511139631","-0.15388944745063782","6.926537025719881","1.5067754983901978","6.576068699359894","1.661028504371643","7.310125511139631","-0.015976831316947937","5.505251465365291","3.30863094329834","6.867281626909971","3.908874750137329","5.567620974034071"
"3.998528003692627","6.618967745453119","3.315215826034546","6.916292477399111","1.5068094730377197","6.7359942477196455","1.3456591367721558","7.375841960310936","0.020893307402729988","7.131107850000262","1.5068094730377197","6.7359942477196455","0.17492187023162842","7.374095730483532","0.7302287220954895","5.505396984517574","3.308598518371582","6.9167581386864185","3.8975698947906494","5.77719765715301"
"3.9992661476135254","6.8581139203161","3.31502366065979","7.072085281834006","1.5069313049316406","6.867281626909971","1.5236574411392212","7.584167178720236","0.1707078516483307","7.310009095817804","1.5069313049316406","6.867281626909971","1.4052081108093262","7.494265446439385","0.21104219555854797","5.561014404520392","3.3084070682525635","7.072085281834006","3.8877692222595215","5.954789230599999"
"3.9997763633728027","6.911286618560553","3.3150558471679688","7.171591278165579","1.5069162845611572","6.916292477399111","1.6737717390060425","7.763184839859605","-0.16131733357906342","7.375841960310936","1.5069162845611572","6.916292477399111","1.65727698802948","7.763184839859605","-0.4205080568790436","5.567620974034071","3.308438539505005","7.171591278165579","-0.939956784248352","5.955313099548221"
"3.999052047729492","6.926537025719881","3.3152785301208496","7.304508471861482","1.506829023361206","7.072085281834006","1.3392795324325562","7.829599780961871","0.016673821955919266","7.584021659567952","1.506829023361206","7.072085281834006","0.17266720533370972","7.827795343473554","-0.015645209699869156","5.772773874923587","3.308659791946411","7.304508471861482","3.909412145614624","6.020913133397698"
"3.9985499382019043","7.072085281834006","3.3150477409362793","7.545429980382323","1.5068435668945312","7.171591278165579","1.5171363353729248","8.037604857236147","0.16678309440612793","7.763184839859605","1.5068435668945312","7.171591278165579","1.1391041278839111","7.858790922909975","-0.016616687178611755","5.954789230599999","3.3084309101104736","7.545429980382323","3.897963762283325","6.229529390111566"
"3.999098062515259","7.310183718800545","3.3151443004608154","7.680617272853851","1.5069447755813599","7.304508471861482","1.6668401956558228","8.215953130275011","-0.16770073771476746","7.829599780961871","1.5069447755813599","7.304508471861482","1.6503379344940186","8.215953130275011","0.7342406511306763","5.955313099548221","3.3085265159606934","7.680617272853851","3.888054609298706","6.409041816368699"
"3.9996092319488525","7.338239811360836","3.3152904510498047","7.756054401397705","1.5068398714065552","7.545429980382323","1.3639943599700928","8.275441359728575","0.010157630778849125","8.037459338083863","1.5068398714065552","7.545429980382323","0.37086138129234314","8.246308425441384","-0.42965689301490784","6.020913133397698","3.3086719512939453","7.756054401397705","-0.9378814697265625","6.4096529968082905"
"3.9990642070770264","7.375841960310936","3.3151731491088867","7.864786311984062","1.5068837404251099","7.680617272853851","1.3319860696792603","8.282513590529561","0.15964777767658234","8.215720299631357","1.5068837404251099","7.680617272853851","0.17116938531398773","8.280796464532614","-0.02749669924378395","6.167043466120958","3.3085570335388184","7.864786311984062","3.9098641872406006","6.47309934720397"
"3.9985294342041016","7.545429980382323","3.315054178237915","7.969181751832366","1.5069501399993896","7.756054401397705","1.509102702140808","8.489441825076938","0.15986256301403046","8.215953130275011","1.5069501399993896","7.756054401397705","1.4601744413375854","8.454982889816165","-0.015184077434241772","6.225251127034426","3.3084375858306885","7.969181751832366","3.897641658782959","6.680522346869111"
"3.9992775917053223","7.763708708807826","3.3150923252105713","8.104922017082572","1.5068873167037964","7.877300959080458","1.662061095237732","8.671660907566547","-0.142960786819458","8.275441359728575","1.5068873167037964","7.877300959080458","1.645542025566101","8.671660907566547","-0.015513128601014614","6.40947837382555","3.3084750175476074","8.104922017082572","3.896002769470215","6.709975423291326"
"3.999783992767334","7.817725418135524","3.3152713775634766","8.21088906377554","1.5068386793136597","8.03329749032855","1.348839521408081","8.734030416235328","-0.17498134076595306","8.282513590529561","1.5068386793136597","8.03329749032855","0.18749700486660004","8.73213866725564","0.734639585018158","6.4096529968082905","3.308652877807617","8.21088906377554","-0.939173698425293","6.8581139203161"
"3.9990556240081787","7.829599780961871","3.315239906311035","8.27325857244432","1.5068601369857788","8.104922017082572","1.5274206399917603","8.94314143806696","0.002083750907331705","8.489267202094197","1.5068601369857788","8.104922017082572","1.3858097791671753","8.838193025439978","-0.42804011702537537","6.472837412729859","3.3086190223693848","8.275092113763094","-0.04577110707759857","6.919028237462044"
"3.9985013008117676","8.03329749032855","3.3150241374969482","8.402770617976785","1.506941556930542","8.21088906377554","1.6773836612701416","9.122042683884501","0.15514826774597168","8.671660907566547","1.506941556930542","8.21088906377554","1.660903811454773","9.122042683884501","-0.15874119102954865","6.5199274104088545","3.308407783508301","8.402770617976785","-0.774459183216095","6.922637112438679"
"3.9992804527282715","8.216476999223232","3.3150687217712402","8.586881449446082","1.5069262981414795","8.273957064375281","1.3265353441238403","9.190960554406047","-0.1581023931503296","8.734030416235328","1.5069262981414795","8.273957064375281","0.16122178733348846","9.189854608848691","-0.015312318690121174","6.6762149799615145","3.3084511756896973","8.586881449446082","3.911334276199341","6.926915375515819"
"3.999781370162964","8.269766112789512","3.3152012825012207","8.66237678565085","1.5068291425704956","8.402770617976785","1.346313714981079","9.21418541111052","0.020415810868144035","8.942937711253762","1.5068291425704956","8.402770617976785","1.0211560726165771","9.204552043229342","-0.016606951132416725","6.857590051367879","3.3085830211639404","8.66237678565085","3.899176597595215","7.131253369152546"
"3.9990742206573486","8.282513590529561","3.3150124549865723","8.838193025439978","1.5068494081497192","8.586881449446082","1.503441572189331","9.397510439157486","0.17041786015033722","9.122042683884501","1.5068494081497192","8.586881449446082","1.4854358434677124","9.393523214384913","0.7335638403892517","6.8581139203161","3.3083722591400146","8.88103386387229","3.8893041610717773","7.309718057513237"
"3.998539924621582","8.454982889816165","3.3150546550750732","9.014940587803721","1.5069096088409424","8.66237678565085","1.6549675464630127","9.577808668836951","-0.18042051792144775","9.190960554406047","1.5069096088409424","8.66237678565085","1.6384086608886719","9.577721357345581","0.26653915643692017","6.903457688167691","3.3084716796875","9.039416909217834","-0.9301624894142151","7.310445653274655"
"3.9991302490234375","8.671777322888374","3.315239667892456","9.114912245422602","1.5068237781524658","8.838193025439978","1.6190485954284668","9.583571227267385","-0.16073322296142578","9.214039891958237","1.5068237781524658","8.838193025439978","0.6332849264144897","9.583571227267385","-0.4452725946903229","6.926537025719881","3.3086211681365967","9.114912245422602","3.9108994007110596","7.375841960310936"
"3.999633312225342","8.702219929546118","3.31514573097229","9.209237759932876","1.506843090057373","9.014940587803721","1.3399895429611206","9.640207281336188","-0.0035921011585742235","9.397248504683375","1.506843090057373","9.014940587803721","0.18609942495822906","9.638373740017414","-0.015736855566501617","7.126946002244949","3.308523178100586","9.212293662130833","3.8994548320770264","7.584167178720236"
