"xVSwitch1","VSwitch1","Pgood1","xPgood1","IOut1","xIOut1","ICout1","xICout1","IInductor1","xIInductor1","ILoad1","xILoad1","VOut5","xVOut5"
"0","4.919017314910889","3.3081743717193604","0","1.5","0","-0.2693151831626892","0","1.2307155132293701","0","1.5","0","3.315969705581665","0"
"0.1695880200713873","4.892763137817383","3.3080508708953857","0.04799221642315388","1.5","50.000002374872565","0.12527380883693695","0.1695007085800171","1.6255369186401367","0.1695880200713873","1.5","50.000002374872565","3.316636800765991","0.06967457011342049"
"0.27162604965269566","4.8773088455200195","3.308002233505249","0.09516952559351921","","","0.35946908593177795","0.2715678419917822","1.8596524000167847","0.27162604965269566","","","3.3168139457702637","0.08431379683315754"
"0.2741871867328882","-1.0215065479278564","3.3080458641052246","0.1563748810440302","","","0.3645698130130768","0.2738088369369507","1.8646005392074585","0.2738088369369507","","","3.3168389797210693","0.09388895705342293"
"0.29182410798966885","-0.05830943211913109","3.308070659637451","0.1694133970886469","","","-0.3038976788520813","0.40692975744605064","1.196133017539978","0.40692975744605064","","","3.3166720867156982","0.12820237316191196"
"0.40692975744605064","-0.039472389966249466","3.308239698410034","0.22567110136151314","","","-0.35485008358955383","0.4164758138358593","1.2738529443740845","0.41650491766631603","","","3.3161189556121826","0.16711419448256493"
"0.41263410821557045","-0.6738012433052063","3.3084521293640137","0.27162604965269566","","","-0.337382972240448","0.4239846020936966","1.162872076034546","0.4240719135850668","","","3.3156232833862305","0.2223532646894455"
"0.4166504368185997","4.924883842468262","3.3085379600524902","0.2956076059490442","","","0.12471390515565872","0.6221816875040531","1.6249799728393555","0.6222689989954233","","","3.3153717517852783","0.2657179720699787"
"0.42465399019420147","4.923567771911621","3.3085877895355225","0.3316090442240238","","","0.13122355937957764","0.6250047590583563","1.6312541961669922","0.6250047590583563","","","3.3152287006378174","0.31659146770834923"
"0.6222689989954233","4.8927998542785645","3.308586597442627","0.3396125975996256","","","0.36066752672195435","0.7250055205076933","1.860851764678955","0.7250928319990635","","","3.3152241706848145","0.350933987647295"
"0.6310874596238136","4.891456604003906","3.308487892150879","0.38769212551414967","","","0.36580052971839905","0.7272756192833185","1.8658312559127808","0.7272756192833185","","","3.315267562866211","0.3760796971619129"
"0.7250928319990635","4.877229690551758","3.3083481788635254","0.4172616172581911","","","-0.2925315797328949","0.8583301678299904","1.2073818445205688","0.8583592716604471","","","3.3154609203338623","0.42439205572009087"
"0.7276539690792561","-1.022321343421936","3.308183193206787","0.4602770786732435","","","-0.34183865785598755","0.867556082084775","1.252748727798462","0.867556082084775","","","3.315957546234131","0.4905450623482466"
"0.8583592716604471","-0.03984360024333","3.3080551624298096","0.5200272426009178","","","-0.3230507969856262","0.8756178431212902","1.1582087278366089","0.8676142897456884","","","3.3163254261016846","0.5253823474049568"
"0.8637725841253996","-0.6801872253417969","3.3080363273620605","0.5440961103886366","","","0.13906574249267578","1.0739604476839304","1.176979899406433","0.8756178431212902","","","3.316485643386841","0.5419424269348383"
"0.8677307050675154","4.92402458190918","3.3080692291259766","0.6034679245203733","","","0.36851373314857483","1.1740194167941809","1.639293909072876","1.0740186553448439","","","3.3164870738983154","0.5472393240779638"
"0.8760252967476845","4.922662734985352","3.3081090450286865","0.6250047590583563","","","0.37546834349632263","1.1770462151616812","1.8685444593429565","1.1740194167941809","","","3.316248893737793","0.5862966645509005"
"1.0740186553448439","4.891855239868164","3.30826997756958","0.6780028343200684","","","-0.29284411668777466","1.3101089280098677","1.8754990100860596","1.1770462151616812","","","3.315657615661621","0.6305635906755924"
"1.0844087228178978","4.89027738571167","3.3084874153137207","0.7250928319990635","","","-0.3467124402523041","1.3202079571783543","1.2071045637130737","1.3101089280098677","","","3.3151159286499023","0.7038179319351912"
"1.1745141819119453","4.876647472381592","3.3085989952087402","0.7603084668517113","","","-0.2942328155040741","1.342647010460496","1.3128931522369385","1.320237061008811","","","3.315013885498047","0.7275375537574291"
"1.1774536687880754","-1.0266177654266357","3.308624267578125","0.7864146027714014","","","0.13000427186489105","1.5248078852891922","1.205895185470581","1.3426761142909527","","","3.314943790435791","0.7531780283898115"
"1.3101089280098677","-0.03983445093035698","3.3086225986480713","0.7944181561470032","","","0.3619993031024933","1.6259727999567986","1.6302602291107178","1.5249243006110191","","","3.3149142265319824","0.783504219725728"
"1.3162207324057817","-0.6783304810523987","3.3085198402404785","0.8426140993833542","","","0.3690115511417389","1.6290287021547556","1.862030029296875","1.6259727999567986","","","3.314936876296997","0.8107745088636875"
"1.3204407878220081","4.924347400665283","3.30836820602417","0.8756178431212902","","","-0.299253910779953","1.762091415002942","1.8690422773361206","1.6290287021547556","","","3.31499981880188","0.8362112566828728"
"1.3372628018260002","4.921595096588135","3.308168888092041","0.9412760846316814","","","-0.3530281186103821","1.7721904441714287","1.2006947994232178","1.762091415002942","","","3.315246343612671","0.8872011676430702"
"1.5249243006110191","4.892451286315918","3.3081343173980713","0.9626674000173807","","","-0.3007453680038452","1.7945130821317434","1.2569533586502075","1.7722195480018854","","","3.3156938552856445","0.9425566531717777"
"1.5419500414282084","4.889859199523926","3.3081107139587402","1.01159093901515","","","0.12353040277957916","1.9766739569604397","1.146916389465332","1.7722486518323421","","","3.316070318222046","0.977393938228488"
"1.6261765267699957","4.87711763381958","3.3081870079040527","1.0716903489083052","","","0.3577042520046234","2.078741090372205","1.1993826627731323","1.794571289792657","","","3.316237211227417","0.9992800187319517"
"1.6294361557811499","-1.0237494707107544","3.308215618133545","1.0835647117346525","","","0.36280736327171326","2.0809820853173733","1.6237934827804565","1.9767612684518099","","","3.3162360191345215","1.0042276699095964"
"1.762091415002942","-0.03962292894721031","3.30845046043396","1.1481752153486013","","","0.3339613676071167","2.0856678020209074","1.857887625694275","2.0787992980331182","","","3.315843105316162","1.0500079952180386"
"1.7682032193988562","-0.6751121878623962","3.3085837364196777","1.1745141819119453","","","-0.3057013750076294","2.2141030058264732","1.8628380298614502","2.0809820853173733","","","3.3154211044311523","1.0833609849214554"
"1.7723941709846258","4.9247660636901855","3.308701992034912","1.2101081665605307","","","-0.35672783851623535","2.2236781660467386","1.8336702585220337","2.085726009681821","","","3.315004825592041","1.1372612789273262"
"1.794571289792657","4.921150207519531","3.3087306022644043","1.2362143024802208","","","-0.2943495512008667","2.2502208594232798","1.1943292617797852","2.2141030058264732","","","3.3147997856140137","1.1821684893220663"
"1.9767612684518099","4.892878532409668","3.308715581893921","1.2601667549461126","","","0.12167258560657501","2.4288310669362545","1.2775776386260986","2.2236781660467386","","","3.3147225379943848","1.2379023246467113"
"2.0787992980331182","4.877425193786621","3.308633327484131","1.2923846952617168","","","0.35506418347358704","2.530548954382539","1.2056810855865479","2.2502208594232798","","","3.3147501945495605","1.262320438399911"
"2.081360435113311","-1.0206423997879028","3.3084375858306885","1.3359531294554472","","","0.3601650595664978","2.5327899493277073","1.6219375133514404","2.4289474822580814","","","3.3148574829101562","1.29805994220078"
"2.085726009681821","-1.0077345371246338","3.3082408905029297","1.4069664757698774","","","0.27677735686302185","2.5479530449956656","1.8552474975585938","2.5306071620434523","","","3.3152215480804443","1.3589742593467236"
"2.2141030058264732","-0.03941286727786064","3.3082120418548584","1.4304241631180048","","","-0.308338463306427","2.6659108698368073","1.8601957559585571","2.5327899493277073","","","3.3155338764190674","1.3940734788775444"
"2.219807356595993","-0.6728902459144592","3.3082008361816406","1.4550168998539448","","","-0.31409952044487","2.6670750230550766","1.7768080234527588","2.5479530449956656","","","3.315917491912842","1.4289107639342546"
"2.2237945813685656","4.923877239227295","3.308211326599121","1.4825200196355581","","","-0.35932642221450806","2.6754860300570726","1.1916922330856323","2.6659108698368073","","","3.3160886764526367","1.4507677406072617"
"2.2502208594232798","4.92071008682251","3.308260202407837","1.517822965979576","","","0.11864931136369705","2.880493411794305","1.1856764554977417","2.66713323071599","","","3.316077470779419","1.4617107808589935"
"2.4291512090712786","4.892969608306885","3.3083598613739014","1.5565892681479454","","","0.35275739431381226","2.9825023375451565","1.140068769454956","2.6754860300570726","","","3.3156886100769043","1.5024852473288774"
"2.5306071620434523","4.877599716186523","3.308523416519165","1.5990226529538631","","","0.3578588366508484","2.984743332490325","1.6189112663269043","2.880580723285675","","","3.3149564266204834","1.574342604726553"
"2.5331974029541016","-1.0193004608154297","3.3086581230163574","1.6261765267699957","","","-0.31063711643218994","3.117864252999425","1.8529406785964966","2.98256054520607","","","3.31485652923584","1.5898840501904488"
"2.5492918211966753","-0.05841509625315666","3.3087892532348633","1.6712583601474762","","","-0.3604840636253357","3.127235686406493","1.8578895330429077","2.984743332490325","","","3.3146517276763916","1.6356934793293476"
"2.6659108698368073","-0.03932584449648857","3.3088009357452393","1.6881967894732952","","","-0.3616679906845093","3.1274394132196903","1.1893935203552246","3.117864252999425","","","3.314582347869873","1.6932899598032236"
"2.6713241823017597","-0.03862355649471283","3.308783769607544","1.712149241939187","","","0.11715207993984222","3.3327669370919466","1.1395466327667236","3.127235686406493","","","3.3146109580993652","1.7153797671198845"
"2.671644324436784","-0.6715596914291382","3.3086397647857666","1.7583370208740234","","","0.11858780682086945","3.333378117531538","1.1383676528930664","3.127497620880604","","","3.3147213459014893","1.7510319594293833"
"2.6756897568702698","4.9251708984375","3.3084731101989746","1.794571289792657","","","0.351258248090744","3.4347758628427982","1.617414116859436","3.332854248583317","","","3.3150906562805176","1.8119753804057837"
"2.880580723285675","4.893200397491455","3.3083019256591797","1.8557184375822544","","","0.3563600778579712","3.4370168577879667","1.6187022924423218","3.3334363251924515","","","3.31540584564209","1.8470454961061478"
"2.98256054520607","4.87775182723999","3.3082692623138428","1.878594048321247","","","-0.3121289312839508","3.5701377782970667","1.851441502571106","3.4348340705037117","","","3.3157925605773926","1.881882781162858"
"2.9851216822862625","-1.0181455612182617","3.308253049850464","1.9028375390917063","","","-0.3632086515426636","3.579742042347789","1.8563907146453857","3.4370168577879667","","","3.3159666061401367","1.9054277800023556"
"3.0012161005288363","-0.05833931267261505","3.3082571029663086","1.9297003746032715","","","-0.346175879240036","3.5870179999619722","1.1879017353057861","3.5701377782970667","","","3.315948963165283","1.9166909623891115"
"3.117864252999425","-0.03924998641014099","3.3082950115203857","1.9635481294244528","","","0.11441341042518616","3.784516593441367","1.131959319114685","3.579742042347789","","","3.315521240234375","1.958396751433611"
"3.1232775654643774","-0.0385463684797287","3.308382034301758","2.001761458814144","","","0.35117724537849426","3.8876605685800314","1.1540790796279907","3.5871053114533424","","","3.3149795532226562","2.0090665202587843"
"3.1235977075994015","-0.6704004406929016","3.3085622787475586","2.050976036116481","","","0.3563118577003479","3.8899015635252","1.6144441366195679","3.784516593441367","","","3.314746856689453","2.0426232367753983"
"3.125082002952695","-0.6674532890319824","3.308729887008667","2.0858715288341045","","","-0.312173455953598","4.023051587864757","1.8513615131378174","3.887718776240945","","","3.3145453929901123","2.0884035620838404"
"3.1276140362024307","4.925325393676758","3.3088274002075195","2.12868326343596","","","-0.3632439970970154","4.032626748085022","1.8563425540924072","3.8899015635252","","","3.3144800662994385","2.1458545234054327"
"3.332854248583317","4.893299102783203","3.3088321685791016","2.1387822926044464","","","-0.34037765860557556","4.0424056351184845","1.1878572702407837","4.023051587864757","","","3.3145127296447754","2.16922489926219"
"3.3417600207030773","4.89194393157959","3.30877947807312","2.1796440705657005","","","0.11530245840549469","4.237837856635451","1.3472834825515747","4.032655851915479","","","3.3147084712982178","2.221553586423397"
"3.4348340705037117","4.8778510093688965","3.3086729049682617","2.2086314857006073","","","0.3515412211418152","4.340749001130462","1.1596530675888062","4.0424056351184845","","","3.3150057792663574","2.265820512548089"
"3.4373952075839043","-1.01739501953125","3.3084816932678223","2.250628313049674","","","0.35667604207992554","4.343019099906087","1.615571141242981","4.2379251681268215","","","3.315325975418091","2.30091973207891"
"3.458844730630517","-0.05741579830646515","3.3083269596099854","2.306042006239295","","","-0.3118065893650055","4.476140020415187","1.851725459098816","4.340836312621832","","","3.3157174587249756","2.33575701713562"
"3.5701377782970667","-0.03920075669884682","3.308274269104004","2.352724550291896","","","-0.3628752529621124","4.485715180635452","1.8567067384719849","4.343019099906087","","","3.315894603729248","2.3593020159751177"
"3.5758712328970432","-0.6696486473083496","3.3082754611968994","2.379470970481634","","","-0.31008467078208923","4.508212441578507","1.1882240772247314","4.476140020415187","","","3.3158485889434814","2.377404598519206"
"3.5798584576696157","4.924126148223877","3.3083336353302","2.426502760499716","","","0.11494578421115875","4.6906061470508575","1.3060160875320435","4.485744284465909","","","3.3153202533721924","2.4194596335291862"
"3.597087925300002","4.9226155281066895","3.308460235595703","2.4729815777391195","","","0.35161536931991577","4.793721018359065","1.1900410652160645","4.508241545408964","","","3.314908027648926","2.4625915102660656"
"3.784749424085021","4.89345645904541","3.308577537536621","2.502783900126815","","","0.3567500114440918","4.7959620133042336","1.6152077913284302","4.690693458542228","","","3.3146162033081055","2.5057524908334017"
"3.7937716115266085","4.892085552215576","3.3087785243988037","2.548127667978406","","","-0.3117295801639557","4.92911203764379","1.851799726486206","4.7937792260199785","","","3.3144330978393555","2.5528715923428535"
"3.887718776240945","4.877856254577637","3.308842420578003","2.5845947675406933","","","-0.3627961277961731","4.938687197864056","1.8567806482315063","4.7959620133042336","","","3.314391613006592","2.5797635316848755"
"3.890309017151594","-1.0175683498382568","3.3088443279266357","2.5905901566147804","","","-0.3106077015399933","4.960922524333","1.1883010864257812","4.92911203764379","","","3.3144047260284424","2.614251570776105"
"4.023051587864757","-0.03919928893446922","3.3087902069091797","2.6314810384064913","","","0.11723273992538452","5.144509486854076","1.1326078176498413","4.938687197864056","","","3.314425230026245","2.625485649332404"
"4.028785042464733","-0.6696269512176514","3.308651924133301","2.666696673259139","","","0.3514300584793091","5.2465766202658415","1.1894229650497437","4.960922524333","","","3.3145763874053955","2.668675733730197"
"4.032801371067762","4.925431728363037","3.3084237575531006","2.7218193281441927","","","0.359075129032135","5.249923560768366","1.6174958944320679","5.144625902175903","","","3.3148953914642334","2.7187634259462357"
"4.042318323627114","4.9238691329956055","3.308328151702881","2.760585630312562","","","0.35812440514564514","5.25024370290339","1.8514608144760132","5.2465766202658415","","","3.3152098655700684","2.7538626454770565"
"4.2379251681268215","4.893420696258545","3.3082776069641113","2.807908458635211","","","-0.30084073543548584","5.381298251450062","1.8591058254241943","5.249923560768366","","","3.3157169818878174","2.7984497137367725"
"4.340836312621832","4.877831935882568","3.3082809448242188","2.834771294146776","","","-0.3545936346054077","5.391397280618548","1.8578555583953857","5.25024370290339","","","3.315768241882324","2.8105569072067738"
"4.3433974497020245","-1.0177521705627441","3.3083395957946777","2.8804061003029346","","","-0.2941244840621948","5.417212378233671","1.1991076469421387","5.3813273552805185","","","3.3156917095184326","2.834800397977233"
"4.476140020415187","-0.039211396127939224","3.3084750175476074","2.928893081843853","","","0.12220511585474014","5.59596810489893","1.3075673580169678","5.391426384449005","","","3.3151135444641113","2.8796494007110596"
