"VOut1","xVOut1","VIn1","xVIn1","ICin1","xICin1","IIn1","xIIn1"
"3.314903497695923","31.0591422021389","4.999306678771973","31.059753382578492","0.3050488233566284","31.096627935767174","0.6630159020423889","31.061761546880007"
"3.3149046897888184","31.059462344273925","4.9993085861206055","31.05986979790032","0.2699316740036011","31.10209945589304","0.6614978909492493","31.061877962201834"
"3.3149054050445557","31.05969517491758","4.999311447143555","31.060073524713516","0.21555638313293457","31.112198485061526","0.5413666367530823","31.070871045812964"
"3.3149056434631348","31.059753382578492","4.9993181228637695","31.06048097833991","0.18026460707187653","31.120202038437128","0.41332003474235535","31.08303644694388"
"3.314905881881714","31.05986979790032","4.999319076538086","31.06056828983128","0.12530048191547394","31.13620914518833","0.37454625964164734","31.087431125342846"
"3.314908266067505","31.06056828983128","4.999331951141357","31.061441404744983","0.08464626967906952","31.153089366853237","0.30523768067359924","31.096627935767174"
"3.314908742904663","31.060713808983564","4.999338626861572","31.061877962201834","0.05925833433866501","31.16831067018211","0.27012062072753906","31.10209945589304"
"3.3149099349975586","31.06103395111859","4.999442100524902","31.06956137344241","0.04295177757740021","31.182076781988144","0.21574540436267853","31.112198485061526"
"3.314910650253296","31.061266781762242","4.999518871307373","31.076197046786547","0.03800394758582115","31.187519198283553","0.18045362830162048","31.120202038437128"
"3.314911365509033","31.061441404744983","4.9996256828308105","31.087431125342846","0.037992849946022034","31.187519198283553","0.12548935413360596","31.13620914518833"
"3.3149116039276123","31.06155782006681","4.999730110168457","31.10209945589304","0.03769206255674362","31.18789754807949","0.08483491837978363","31.153089366853237"
"3.3149120807647705","31.061674235388637","4.999819755554199","31.120202038437128","0.03759726136922836","31.18798485957086","0.05944671481847763","31.16831067018211"
"3.314912796020508","31.061877962201834","4.999874591827393","31.13620914518833","0.0373375304043293","31.188305001705885","0.043139901012182236","31.182076781988144"
"3.3149330615997314","31.0682225972414","4.99991512298584","31.153089366853237","0.03721444308757782","31.18845052085817","0.038191962987184525","31.187519198283553"
"3.3149375915527344","31.069735996425152","4.999940395355225","31.16831067018211","0.036921314895153046","31.188828870654106","0.038180865347385406","31.187519198283553"
"3.3149547576904297","31.076197046786547","4.999957084655762","31.182076781988144","0.036828961223363876","31.188916182145476","0.03778526932001114","31.18798485957086"
"3.3149776458740234","31.087431125342846","4.999959945678711","31.18551103398204","0.036395955830812454","31.189469154924154","0.03770037740468979","31.188101274892688"
"3.3149845600128174","31.091913115233183","4.999961853027344","31.187519198283553","0.03635907545685768","31.18949825875461","0.0374024361371994","31.18845052085817"
"3.3149900436401367","31.096627935767174","4.999962329864502","31.18789754807949","0.03628543019294739","31.18958557024598","0.03720983490347862","31.188683351501822"
"3.3149945735931396","31.10209945589304","4.99996280670166","31.18845052085817","0.03398063778877258","31.192554160952568","0.03701695054769516","31.188916182145476"
"3.3149967193603516","31.10620309598744","4.999963760375977","31.18958557024598","0.03390718996524811","31.19264147244394","0.036583930253982544","31.189469154924154"
"3.3149971961975098","31.108211260288954","4.999964237213135","31.190371373668313","0.033557239919900894","31.193107133731246","0.03654704988002777","31.18949825875461"
"3.314995050430298","31.120202038437128","4.999964714050293","31.19130269624293","0.0335056409239769","31.193194445222616","0.03633284941315651","31.18976019322872"
"3.314976453781128","31.13620914518833","4.999965667724609","31.192554160952568","0.033191978931427","31.19360189884901","0.0341685526072979","31.192554160952568"
"3.3149378299713135","31.153089366853237","4.999966144561768","31.192845199257135","0.030840598046779633","31.196919735521078","0.03409510478377342","31.19264147244394"
"3.3148863315582275","31.16831067018211","4.999966621398926","31.193310860544443","0.030257778242230415","31.19700704701245","0.03369354456663132","31.193194445222616"
"3.314826011657715","31.182076781988144","4.999967098236084","31.193980248644948","0.013039181008934975","31.197065254673362","0.033639561384916306","31.19325265288353"
"3.314798593521118","31.187519198283553","4.999968528747559","31.196308555081487","-0.05670206993818283","31.19709435850382","0.03352237120270729","31.19342727586627"
"3.314798355102539","31.187577405944467","4.9999470710754395","31.197065254673362","-0.310886412858963","31.197123462334275","0.03102950006723404","31.196919735521078"
"3.314797878265381","31.187664717435837","4.999859809875488","31.19709435850382","-0.6315332651138306","31.197123462334275","0.03160654380917549","31.19700704701245"
"3.314796209335327","31.18798485957086","4.999541759490967","31.197123462334275","-0.6858108639717102","31.197123462334275","0.05308645963668823","31.197065254673362"
"3.31479549407959","31.188101274892688","4.999072551727295","31.197123462334275","-0.7079771757125854","31.197123462334275","0.1403104066848755","31.19709435850382"
"3.3147950172424316","31.188188586384058","4.999044895172119","31.197123462334275","-0.7156479358673096","31.197123462334275","0.4583049416542053","31.197123462334275"
"3.3147945404052734","31.188305001705885","4.999035358428955","31.197123462334275","-0.660078763961792","31.197123462334275","0.8594430685043335","31.197123462334275"
"3.314793586730957","31.18845052085817","4.999104976654053","31.197123462334275","-0.6107951402664185","31.197123462334275","0.9273489117622375","31.197123462334275"
"3.3147923946380615","31.188683351501822","4.999166488647461","31.197123462334275","-0.5831119418144226","31.197123462334275","0.9550814032554626","31.197123462334275"
"3.3147921562194824","31.188741559162736","4.999200820922852","31.197123462334275","-0.5656322240829468","31.197123462334275","0.9646788239479065","31.197123462334275"
"3.3147919178009033","31.188828870654106","4.999222755432129","31.197123462334275","-0.5544755458831787","31.197123462334275","0.8952103853225708","31.197123462334275"
"3.314791202545166","31.188916182145476","4.999236583709717","31.197123462334275","-0.5463778972625732","31.197123462334275","0.8335908651351929","31.197123462334275"
"3.3147902488708496","31.189119908958673","4.999247074127197","31.197123462334275","-0.5325233936309814","31.197123462334275","0.798998236656189","31.197123462334275"
"3.314788341522217","31.189469154924154","4.999264240264893","31.197123462334275","-0.5119162797927856","31.197123462334275","0.7771510481834412","31.197123462334275"
"3.3147881031036377","31.18949825875461","4.999304294586182","31.197123462334275","-0.5004564523696899","31.197123462334275","0.7632070183753967","31.197123462334275"
"3.3147833347320557","31.190371373668313","4.999321937561035","31.197123462334275","-0.48648175597190857","31.197123462334275","0.7530863881111145","31.197123462334275"
"3.3147690296173096","31.19299071840942","4.999334335327148","31.197123462334275","-0.4762583076953888","31.197123462334275","0.7357707023620605","31.197123462334275"
"3.3147687911987305","31.193019822239876","4.9993391036987305","31.197123462334275","-0.47278478741645813","31.197123462334275","0.7100157737731934","31.197123462334275"
"3.3147685527801514","31.193048926070333","4.999337196350098","31.197123462334275","-0.4741566479206085","31.197123462334275","0.6956934332847595","31.197123462334275"
"3.314767837524414","31.193194445222616","4.999335765838623","31.197123462334275","-0.47539106011390686","31.197123462334275","0.6782286167144775","31.197123462334275"
"3.314767599105835","31.19325265288353","4.999335289001465","31.197123462334275","-0.47521522641181946","31.197123462334275","0.6654535531997681","31.197123462334275"
"3.3147671222686768","31.193310860544443","4.9993367195129395","31.197152566164732","-0.47481250762939453","31.197123462334275","0.6611172556877136","31.197123462334275"
"3.3147666454315186","31.19342727586627","4.999337196350098","31.197152566164732","-0.47422903776168823","31.197152566164732","0.6643928289413452","31.197123462334275"
"3.314765453338623","31.19360189884901","4.9993367195129395","31.197239877656102","-0.47350335121154785","31.197152566164732","0.6645864248275757","31.197123462334275"
"3.3147451877593994","31.19700704701245","4.999336242675781","31.197298085317016","-0.4729415774345398","31.19718166999519","0.6642375588417053","31.197123462334275"
"3.3147449493408203","31.197065254673362","4.999276161193848","31.20259498246014","-0.47263333201408386","31.197210773825645","0.6638202667236328","31.197123462334275"
"3.314744710922241","31.19709435850382","4.999255180358887","31.204632250592113","-0.4722917377948761","31.197239877656102","0.6632629036903381","31.197152566164732"
"3.314744472503662","31.197123462334275","4.999250888824463","31.20501060038805","-0.4095076322555542","31.204428523778915","0.662699282169342","31.197152566164732"
"3.314744234085083","31.19718166999519","4.999234199523926","31.20669862255454","-0.3926030397415161","31.206582207232714","0.6628630757331848","31.197210773825645"
"3.3147430419921875","31.197414500638843","4.999231815338135","31.20687324553728","-0.3918437957763672","31.20669862255454","0.6632969379425049","31.197239877656102"
"3.314742088317871","31.197647331282496","4.9992289543151855","31.207193387672305","-0.39033034443855286","31.20687324553728","0.7430535554885864","31.204428523778915"
"3.3147261142730713","31.20116889476776","4.999212265014648","31.208881409838796","-0.3254299461841583","31.216302886605263","0.76502525806427","31.206582207232714"
"3.31471586227417","31.203438993543386","4.999197006225586","31.210482120513916","-0.30604302883148193","31.219562515616417","0.7660177946090698","31.20669862255454"
"3.314711332321167","31.204428523778915","4.999117851257324","31.219562515616417","-0.30581048130989075","31.219591619446874","0.7679979205131531","31.20687324553728"
"3.314701795578003","31.206582207232714","4.999116897583008","31.219678930938244","-0.30442115664482117","31.219853553920984","0.869297206401825","31.217990908771753"
"3.314701557159424","31.20669862255454","4.999115467071533","31.219853553920984","-0.30282339453697205","31.220115488395095","0.8821471333503723","31.219562515616417"
"3.3147006034851074","31.20687324553728","4.999113082885742","31.220115488395095","-0.3023023307323456","31.220231903716922","0.8824748396873474","31.219591619446874"
"3.314685106277466","31.210482120513916","4.999112606048584","31.220231903716922","-0.30193305015563965","31.220290111377835","0.8844383955001831","31.219853553920984"
"3.314648151397705","31.219591619446874","4.999112129211426","31.220231903716922","-0.30134719610214233","31.220377422869205","0.886745274066925","31.220115488395095"
"3.314647912979126","31.219678930938244","4.999111652374268","31.220319215208292","-0.2912251949310303","31.22221096418798","0.8874841332435608","31.220231903716922"
"3.3146471977233887","31.219853553920984","4.999110221862793","31.22052294202149","-0.2906665802001953","31.222327379509807","0.8880066871643066","31.220290111377835"
"3.314646005630493","31.220115488395095","4.999094486236572","31.222531106323004","-0.2526015639305115","31.22995258308947","0.8888362050056458","31.220377422869205"
"3.314645767211914","31.220231903716922","4.999044895172119","31.229224987328053","-0.20874947309494019","31.24075010418892","0.9032593965530396","31.22221096418798"
"3.314645528793335","31.220231903716922","4.9989848136901855","31.238450901582837","-0.17212145030498505","31.252275221049786","0.9040605425834656","31.222327379509807"
"3.314645290374756","31.220319215208292","4.99877405166626","31.28242678940296","-0.14684022963047028","31.26231604255736","0.9876627922058105","31.23405622318387"
"3.3146445751190186","31.22052294202149","4.998692989349365","31.30559343844652","-0.10973425954580307","31.28242678940296","1.0929808616638184","31.252275221049786"
"3.3146376609802246","31.222327379509807","4.99862003326416","31.329807825386524","-0.08274148404598236","31.30559343844652","1.1418277025222778","31.26231604255736"
"3.314636707305908","31.222531106323004","4.998434543609619","31.402392778545618","-0.06619307398796082","31.329807825386524","1.2259901762008667","31.28242678940296"
"3.3146355152130127","31.222880352288485","4.998434066772461","31.40248009003699","-0.05606606602668762","31.356699764728546","1.3070482015609741","31.30559343844652"
"3.3145105838775635","31.26231604255736","4.998433589935303","31.402800232172012","-0.04973623529076576","31.39089676551521","1.3799909353256226","31.329807825386524"
"3.3144664764404297","31.28242678940296","4.998432636260986","31.403120374307036","-0.04896397888660431","31.40015178360045","1.5650246143341064","31.402159947901964"
"3.31443190574646","31.30559343844652","4.998432636260986","31.403236789628863","-0.0485810786485672","31.406700145453215","1.565635323524475","31.402392778545618"
"3.3144145011901855","31.329807825386524","4.998430252075195","31.404139008373022","-0.048260342329740524","31.413015676662326","1.5660783052444458","31.402596505358815"
"3.3144171237945557","31.356699764728546","4.998429775238037","31.404400942847133","-0.04769488796591759","31.426548957824707","1.5665528774261475","31.402800232172012"
"3.3144543170928955","31.39089676551521","4.998429298400879","31.404459150508046","-0.047658901661634445","31.427538488060236","1.5673997402191162","31.403149478137493"
"3.3144752979278564","31.40248009003699","4.9984283447265625","31.404924811795354","-0.047431252896785736","31.434290576726198","1.5675716400146484","31.403236789628863"
"3.3144755363464355","31.402596505358815","4.998427867889404","31.405157642439008","-0.04697838053107262","31.450908863916993","1.5704718828201294","31.404459150508046"
"3.314476251602173","31.402974855154753","4.998427391052246","31.40530316159129","-0.046936217695474625","31.452742405235767","1.5709377527236938","31.404662877321243"
"3.314476490020752","31.403120374307036","4.99842643737793","31.4057688228786","-0.046667229384183884","31.465926440432668","1.5711569786071777","31.404750188812613"
"3.314476728439331","31.403149478137493","4.9984259605407715","31.405885238200426","-0.046484775841236115","31.476723961532116","1.5718601942062378","31.40504122711718"
"3.3144776821136475","31.403673347085714","4.998425483703613","31.40611806884408","-0.04610816389322281","31.506060622632504","1.5724581480026245","31.40530316159129"
"3.314478635787964","31.404139008373022","4.998424530029297","31.406496418640018","-0.046089913696050644","31.507835956290364","1.573695182800293","31.405827030539513"
"3.314479112625122","31.404400942847133","4.998417377471924","31.409552320837975","0.7603858113288879","31.508185202255845","1.5741208791732788","31.406001653522253"
"3.314479351043701","31.404459150508046","4.998411178588867","31.412200769409537","0.7719850540161133","31.508214306086302","1.5750478506088257","31.40638000331819"
"3.3144798278808594","31.404750188812613","4.998403072357178","31.415635021403432","0.7737998962402344","31.50824340991676","1.5752887725830078","31.406496418640018"
"3.3144805431365967","31.40504122711718","4.998379230499268","31.42573405057192","0.7735714912414551","31.508301617577672","1.8053712844848633","31.50565316900611"
"3.314481019973755","31.40530316159129","4.998377799987793","31.426548957824707","0.7718929052352905","31.508388929069042","1.8056799173355103","31.505798688158393"
"3.314481496810913","31.405477784574032","4.998363971710205","31.432282412424684","0.7683695554733276","31.508621759712696","1.81037437915802","31.507835956290364"
"3.3144819736480713","31.4057688228786","4.998359680175781","31.434290576726198","0.7648053169250488","31.508825486525893","0.795118510723114","31.508185202255845"
"3.3144822120666504","31.405827030539513","4.998196601867676","31.50475095026195","0.7644990682601929","31.508825486525893","0.7792372107505798","31.508214306086302"
"3.3144824504852295","31.406001653522253","4.998195648193359","31.505245715379715","0.7638868093490601","31.508883694186807","0.7756680250167847","31.50824340991676"
"3.314483404159546","31.40638000331819","4.998194694519043","31.505594961345196","0.7626637816429138","31.50894190184772","0.773968517780304","31.508301617577672"
"3.314483642578125","31.406496418640018","4.998193740844727","31.506060622632504","0.761123776435852","31.50902921333909","0.7720897793769836","31.508388929069042"
"3.3144848346710205","31.40710759907961","4.998192310333252","31.50661359541118","0.7039937973022461","31.512550776824355","0.7685564756393433","31.508621759712696"
"3.314486503601074","31.407922506332397","4.998189926147461","31.50769043713808","0.7032039761543274","31.51260898448527","0.7649922370910645","31.508825486525893"
"3.31449031829834","31.409552320837975","4.998189449310303","31.507835956290364","0.7021542191505432","31.512667192146182","0.7646859288215637","31.508825486525893"
"3.3145194053649902","31.421601306647062","4.999205112457275","31.508185202255845","0.694400429725647","31.513161957263947","0.7640737295150757","31.508883694186807"
"3.314530372619629","31.42573405057192","4.999220848083496","31.508214306086302","0.6935996413230896","31.51322016492486","0.7628507018089294","31.50894190184772"
"3.3145551681518555","31.434290576726198","4.9992241859436035","31.50824340991676","0.6920009255409241","31.51330747641623","0.7613106966018677","31.50902921333909"
"3.314624071121216","31.454925192520022","4.999226093292236","31.508301617577672","0.6888145804405212","31.513540307059884","0.7041810154914856","31.512550776824355"
"3.314711809158325","31.476723961532116","4.999228000640869","31.508388929069042","0.6824856996536255","31.51394776068628","0.7033911943435669","31.51260898448527"
"3.3148488998413086","31.505245715379715","4.999231338500977","31.508621759712696","0.6812952160835266","31.51403507217765","0.7023414969444275","31.512667192146182"
"3.3148508071899414","31.505594961345196","4.999234199523926","31.50876727886498","0.6707449555397034","31.51473356410861","0.6945877075195312","31.513161957263947"
"3.3148512840270996","31.50565316900611","4.999235153198242","31.508825486525893","0.6682359576225281","31.514879083260894","0.6937869191169739","31.51322016492486"
"3.3148531913757324","31.506060622632504","4.999235153198242","31.508825486525893","0.6663767099380493","31.515024602413177","0.6921882629394531","31.51330747641623"
"3.3148627281188965","31.507835956290364","4.999246120452881","31.50946577079594","0.6648154854774475","31.515111913904548","0.6890018582344055","31.513540307059884"
"3.314864158630371","31.508185202255845","4.999305248260498","31.513161957263947","0.6633945107460022","31.515228329226375","0.6826730370521545","31.51394776068628"
"3.31486439704895","31.508214306086302","4.999307632446289","31.51330747641623","0.6618754267692566","31.515315640717745","0.6814825534820557","31.51403507217765"
"3.3148651123046875","31.508388929069042","4.999331474304199","31.514879083260894","0.48117613792419434","31.529663829132915","0.6709323525428772","31.51473356410861"
"3.314865827560425","31.508621759712696","4.999333381652832","31.515024602413177","0.33907854557037354","31.54537989757955","0.6684233546257019","31.514879083260894"
"3.314866542816162","31.50876727886498","4.999334812164307","31.515111913904548","0.3053191602230072","31.55009471811354","0.6665641665458679","31.515024602413177"
"3.314866781234741","31.508825486525893","4.999336242675781","31.515228329226375","0.2701738476753235","31.555566238239408","0.6650028824806213","31.515111913904548"
"3.3148670196533203","31.50894190184772","4.999338150024414","31.515315640717745","0.21575205028057098","31.565665267407894","0.6635819673538208","31.515228329226375"
"3.3148677349090576","31.50911652483046","4.9994964599609375","31.5276556648314","0.18042825162410736","31.573668820783496","0.6620628833770752","31.515315640717745"
"3.3148691654205322","31.50946577079594","4.999660968780518","31.54537989757955","0.12541422247886658","31.589646823704243","0.48136448860168457","31.529663829132915"
"3.314880132675171","31.512550776824355","4.999729633331299","31.555566238239408","0.08472327142953873","31.60652704536915","0.33926746249198914","31.54537989757955"
"3.31488037109375","31.512667192146182","4.999783992767334","31.565665267407894","0.05931250751018524","31.62174834869802","0.30550816655158997","31.55009471811354"
"3.314880847930908","31.512754503637552","4.999819278717041","31.573668820783496","0.04299137741327286","31.635514460504055","0.2703629434108734","31.555566238239408"
"3.3148813247680664","31.512929126620293","4.999874591827393","31.589646823704243","0.03955954685807228","31.639239750802517","0.21594122052192688","31.565665267407894"
"3.3148820400238037","31.513161957263947","4.99991512298584","31.60652704536915","0.03954492136836052","31.639268854632974","0.18061740696430206","31.573668820783496"
"3.314882755279541","31.51330747641623","4.999940395355225","31.62174834869802","0.03920838609337807","31.63964720442891","0.12560325860977173","31.589646823704243"
"3.3148856163024902","31.514180591329932","4.999960422515869","31.639239750802517","0.039111919701099396","31.639763619750738","0.08491206914186478","31.60652704536915"
"3.3148880004882812","31.514879083260894","4.9999613761901855","31.6404621116817","0.038846589624881744","31.640054658055305","0.0595010407269001","31.62174834869802"
"3.3148884773254395","31.515024602413177","4.999961853027344","31.640927772969007","0.038714345544576645","31.640229281038046","0.043179649859666824","31.635514460504055"
"3.3148887157440186","31.515111913904548","4.999962329864502","31.641480745747685","0.038386616855859756","31.640607630833983","0.03974774107336998","31.639239750802517"
"3.314889430999756","31.515315640717745","4.99996280670166","31.642033718526363","0.038279373198747635","31.64072404615581","0.03973311930894852","31.639268854632974"
"3.3149144649505615","31.52320277877152","4.999963760375977","31.643372494727373","0.03772805631160736","31.641393434256315","0.0393001064658165","31.639763619750738"
"3.314931869506836","31.529663829132915","4.999964237213135","31.644041882827878","0.03764237090945244","31.641480745747685","0.039214618504047394","31.63985093124211"
"3.314954996109009","31.540897907689214","4.999964714050293","31.644623959437013","0.03510154411196709","31.644623959437013","0.03890252113342285","31.640229281038046"
"3.3149616718292236","31.54537989757955","4.999965667724609","31.645759008824825","0.035023946315050125","31.64474037475884","0.03868626430630684","31.6404621116817"
"3.314967393875122","31.55009471811354","4.999966144561768","31.646195566281676","0.03465944156050682","31.645206036046147","0.038467541337013245","31.64072404615581"
"3.314972162246704","31.555566238239408","4.999966621398926","31.64703957736492","0.03460434824228287","31.64526424370706","0.037916213274002075","31.641393434256315"
"3.314974308013916","31.559669878333807","4.999967575073242","31.64855297654867","0.0344109907746315","31.64552617818117","0.037830524146556854","31.641480745747685"
"3.314974784851074","31.561648938804865","4.9999680519104","31.649135053157806","0.031756192445755005","31.649135053157806","0.03767041489481926","31.641684472560883"
"3.3149752616882324","31.565665267407894","4.999960899353027","31.64928057231009","0.03151922672986984","31.649222364649177","0.03528963401913643","31.644623959437013"
"3.3149728775024414","31.573668820783496","4.9999260902404785","31.649309676140547","0.025912590324878693","31.64928057231009","0.03521203622221947","31.64474037475884"
"3.3149547576904297","31.589646823704243","4.99970817565918","31.649338779971004","-0.001932790968567133","31.649309676140547","0.034792426973581314","31.64526424370706"
"3.3149166107177734","31.60652704536915","4.99949836730957","31.649338779971004","-0.17622406780719757","31.649338779971004","0.03473209589719772","31.64535155519843"
"3.3148653507232666","31.62174834869802","4.999136447906494","31.64936788380146","-0.3437744379043579","31.649338779971004","0.03459906578063965","31.64552617818117"
"3.314786672592163","31.639268854632974","4.999070644378662","31.64936788380146","-0.6331607699394226","31.64936788380146","0.03194466978311539","31.649135053157806"
"3.314786195755005","31.639356166124344","4.999043941497803","31.64936788380146","-0.6856944561004639","31.64936788380146","0.03208842873573303","31.649222364649177"
"3.3147847652435303","31.63964720442891","4.9990339279174805","31.64936788380146","-0.7072433829307556","31.64936788380146","0.03903075307607651","31.64928057231009"
"3.314784288406372","31.639763619750738","4.999030113220215","31.64936788380146","-0.7153170108795166","31.64936788380146","0.07383020222187042","31.649309676140547"
"3.3147835731506348","31.63985093124211","4.999090194702148","31.64936788380146","-0.7181755900382996","31.64936788380146","0.291862428188324","31.649338779971004"
"3.3147830963134766","31.639967346563935","4.999160289764404","31.64936788380146","-0.6701005101203918","31.64936788380146","0.5014621615409851","31.649338779971004"
"3.3147826194763184","31.640054658055305","4.99921178817749","31.64936788380146","-0.6140594482421875","31.64936788380146","0.8635011315345764","31.64936788380146"
"3.314781904220581","31.640229281038046","4.999241352081299","31.64936788380146","-0.5726698040962219","31.64936788380146","0.9292252659797668","31.64936788380146"
"3.3147804737091064","31.6404621116817","4.999258041381836","31.64936788380146","-0.5493815541267395","31.64936788380146","0.9561852216720581","31.64936788380146"
"3.314779758453369","31.640607630833983","4.999269485473633","31.64936788380146","-0.5358424782752991","31.64936788380146","0.9662865996360779","31.64936788380146"
"3.314779281616211","31.64072404615581","4.999299049377441","31.64936788380146","-0.5265703201293945","31.64936788380146","0.9698634147644043","31.64936788380146"
"3.3147780895233154","31.640927772969007","4.9993133544921875","31.64936788380146","-0.5115551352500916","31.64936788380146","0.9097539186477661","31.64936788380146"
"3.3147759437561035","31.6413352265954","4.999325275421143","31.64936788380146","-0.5031562447547913","31.64936788380146","0.8396931886672974","31.64936788380146"
"3.3147757053375244","31.641393434256315","4.999332427978516","31.64936788380146","-0.49176254868507385","31.64936788380146","0.7879714369773865","31.64936788380146"
"3.314775228500366","31.641480745747685","4.999330997467041","31.64936788380146","-0.48194077610969543","31.64936788380146","0.7588644623756409","31.64936788380146"
